item,lemma,tense,person,verbNum,verb
733,digerir,Imperfect,3,sg,digería
733,digerir,Imperfect,3,pl,digerían
733,digerir,Pres,3,sg,digiere
733,digerir,Pres,3,pl,digieren
733,digerir,Fut,3,sg,digerirá
733,digerir,Fut,3,pl,digerirán
734,agrupar,Past,3,sg,agrupó
734,agrupar,Past,3,pl,agruparon
734,agrupar,Imperfect,3,sg,agrupaba
734,agrupar,Imperfect,3,pl,agrupaban
734,agrupar,Pres,3,sg,agrupa
734,agrupar,Pres,3,pl,agrupan
734,agrupar,Fut,3,sg,agrupará
734,agrupar,Fut,3,pl,agruparán
735,radicar,Past,3,sg,radicó
735,radicar,Past,3,pl,radicaron
735,radicar,Imperfect,3,sg,radicaba
735,radicar,Imperfect,3,pl,radicaban
735,radicar,Pres,3,sg,radica
735,radicar,Pres,3,pl,radican
735,radicar,Fut,3,sg,radicará
735,radicar,Fut,3,pl,radicarán
736,librar,Past,3,sg,libró
736,librar,Past,3,pl,libraron
736,librar,Imperfect,3,sg,libraba
736,librar,Imperfect,3,pl,libraban
736,librar,Pres,3,sg,libra
736,librar,Pres,3,pl,libran
736,librar,Fut,3,sg,librará
736,librar,Fut,3,pl,librarán
737,significar,Past,3,sg,significó
737,significar,Past,3,pl,significaron
737,significar,Imperfect,3,sg,significaba
737,significar,Imperfect,3,pl,significaban
737,significar,Pres,3,sg,significa
737,significar,Pres,3,pl,significan
737,significar,Fut,3,sg,significará
737,significar,Fut,3,pl,significarán
738,subestimar,Past,3,sg,subestimó
738,subestimar,Past,3,pl,subestimaron
738,subestimar,Imperfect,3,sg,subestimaba
738,subestimar,Imperfect,3,pl,subestimaban
738,subestimar,Pres,3,sg,subestima
738,subestimar,Pres,3,pl,subestiman
738,subestimar,Fut,3,sg,subestimará
738,subestimar,Fut,3,pl,subestimarán
739,jurar,Past,3,sg,juró
739,jurar,Past,3,pl,juraron
739,jurar,Imperfect,3,sg,juraba
739,jurar,Imperfect,3,pl,juraban
739,jurar,Pres,3,sg,jura
739,jurar,Pres,3,pl,juran
739,jurar,Fut,3,sg,jurará
739,jurar,Fut,3,pl,jurarán
740,empezar,Past,3,sg,empezó
740,empezar,Past,3,pl,empezaron
740,empezar,Imperfect,3,sg,empezaba
740,empezar,Imperfect,3,pl,empezaban
740,empezar,Pres,3,sg,empieza
740,empezar,Pres,3,pl,empiezan
740,empezar,Fut,3,sg,empezará
740,empezar,Fut,3,pl,empezarán
741,conquistar,Past,3,sg,conquistó
741,conquistar,Past,3,pl,conquistaron
741,conquistar,Imperfect,3,sg,conquistaba
741,conquistar,Imperfect,3,pl,conquistaban
741,conquistar,Pres,3,sg,conquista
741,conquistar,Pres,3,pl,conquistan
741,conquistar,Fut,3,sg,conquistará
741,conquistar,Fut,3,pl,conquistarán
742,retar,Past,3,sg,retó
742,retar,Past,3,pl,retaron
742,retar,Imperfect,3,sg,retaba
742,retar,Imperfect,3,pl,retaban
742,retar,Pres,3,sg,reta
742,retar,Pres,3,pl,retan
742,retar,Fut,3,sg,retará
742,retar,Fut,3,pl,retarán
743,reaparecer,Past,3,sg,reapareció
743,reaparecer,Past,3,pl,reaparecieron
743,reaparecer,Imperfect,3,sg,reaparecía
743,reaparecer,Imperfect,3,pl,reaparecían
743,reaparecer,Pres,3,sg,reaparece
743,reaparecer,Pres,3,pl,reaparecen
743,reaparecer,Fut,3,sg,reaparecerá
743,reaparecer,Fut,3,pl,reaparecerán
744,seleccionar,Past,3,sg,seleccionó
744,seleccionar,Past,3,pl,seleccionaron
744,seleccionar,Imperfect,3,sg,seleccionaba
744,seleccionar,Imperfect,3,pl,seleccionaban
744,seleccionar,Pres,3,sg,selecciona
744,seleccionar,Pres,3,pl,seleccionan
744,seleccionar,Fut,3,sg,seleccionará
744,seleccionar,Fut,3,pl,seleccionarán
745,distribuir,Past,3,sg,distribuyó
745,distribuir,Past,3,pl,distribuyeron
745,distribuir,Imperfect,3,sg,distribuía
745,distribuir,Imperfect,3,pl,distribuían
745,distribuir,Pres,3,sg,distribuye
745,distribuir,Pres,3,pl,distribuyen
745,distribuir,Fut,3,sg,distribuirá
745,distribuir,Fut,3,pl,distribuirán
746,retener,Past,3,sg,retuvo
746,retener,Past,3,pl,retuvieron
746,retener,Imperfect,3,sg,retenía
746,retener,Imperfect,3,pl,retenían
746,retener,Pres,3,sg,retiene
746,retener,Pres,3,pl,retienen
746,retener,Fut,3,sg,retendrá
746,retener,Fut,3,pl,retendrán
747,sobrepasar,Past,3,sg,sobrepasó
747,sobrepasar,Past,3,pl,sobrepasaron
747,sobrepasar,Imperfect,3,sg,sobrepasaba
747,sobrepasar,Imperfect,3,pl,sobrepasaban
747,sobrepasar,Pres,3,sg,sobrepasa
747,sobrepasar,Pres,3,pl,sobrepasan
747,sobrepasar,Fut,3,sg,sobrepasará
747,sobrepasar,Fut,3,pl,sobrepasarán
748,convocar,Past,3,sg,convocó
748,convocar,Past,3,pl,convocaron
748,convocar,Imperfect,3,sg,convocaba
748,convocar,Imperfect,3,pl,convocaban
748,convocar,Pres,3,sg,convoca
748,convocar,Pres,3,pl,convocan
748,convocar,Fut,3,sg,convocará
748,convocar,Fut,3,pl,convocarán
749,funcionar,Past,3,sg,funcionó
749,funcionar,Past,3,pl,funcionaron
749,funcionar,Imperfect,3,sg,funcionaba
749,funcionar,Imperfect,3,pl,funcionaban
749,funcionar,Pres,3,sg,funciona
749,funcionar,Pres,3,pl,funcionan
749,funcionar,Fut,3,sg,funcionará
749,funcionar,Fut,3,pl,funcionarán
750,debatir,Past,3,sg,debatió
750,debatir,Past,3,pl,debatieron
750,debatir,Imperfect,3,sg,debatía
750,debatir,Imperfect,3,pl,debatían
750,debatir,Pres,3,sg,debate
750,debatir,Pres,3,pl,debaten
750,debatir,Fut,3,sg,debatirá
750,debatir,Fut,3,pl,debatirán
751,regular,Past,3,sg,reguló
751,regular,Past,3,pl,regularon
751,regular,Imperfect,3,sg,regulaba
751,regular,Imperfect,3,pl,regulaban
751,regular,Pres,3,sg,regula
751,regular,Pres,3,pl,regulan
751,regular,Fut,3,sg,regulará
751,regular,Fut,3,pl,regularán
752,oponer,Past,3,sg,opuso
752,oponer,Past,3,pl,opusieron
752,oponer,Imperfect,3,sg,oponía
752,oponer,Imperfect,3,pl,oponían
752,oponer,Pres,3,sg,opone
752,oponer,Pres,3,pl,oponen
752,oponer,Fut,3,sg,opondrá
752,oponer,Fut,3,pl,opondrán
753,importar,Past,3,sg,importó
753,importar,Past,3,pl,importaron
753,importar,Imperfect,3,sg,importaba
753,importar,Imperfect,3,pl,importaban
753,importar,Pres,3,sg,importa
753,importar,Pres,3,pl,importan
753,importar,Fut,3,sg,importará
753,importar,Fut,3,pl,importarán
754,corear,Past,3,sg,coreó
754,corear,Past,3,pl,corearon
754,corear,Imperfect,3,sg,coreaba
754,corear,Imperfect,3,pl,coreaban
754,corear,Pres,3,sg,corea
754,corear,Pres,3,pl,corean
754,corear,Fut,3,sg,coreará
754,corear,Fut,3,pl,corearán
755,renunciar,Past,3,sg,renunció
755,renunciar,Past,3,pl,renunciaron
755,renunciar,Imperfect,3,sg,renunciaba
755,renunciar,Imperfect,3,pl,renunciaban
755,renunciar,Pres,3,sg,renuncia
755,renunciar,Pres,3,pl,renuncian
755,renunciar,Fut,3,sg,renunciará
755,renunciar,Fut,3,pl,renunciarán
756,variar,Past,3,sg,varió
756,variar,Past,3,pl,variaron
756,variar,Imperfect,3,sg,variaba
756,variar,Imperfect,3,pl,variaban
756,variar,Pres,3,sg,varía
756,variar,Pres,3,pl,varían
756,variar,Fut,3,sg,variará
756,variar,Fut,3,pl,variarán
757,adquirir,Past,3,sg,adquirió
757,adquirir,Past,3,pl,adquirieron
757,adquirir,Imperfect,3,sg,adquiría
757,adquirir,Imperfect,3,pl,adquirían
757,adquirir,Pres,3,sg,adquiere
757,adquirir,Pres,3,pl,adquieren
757,adquirir,Fut,3,sg,adquirirá
757,adquirir,Fut,3,pl,adquirirán
758,diferenciar,Past,3,sg,diferenció
758,diferenciar,Past,3,pl,diferenciaron
758,diferenciar,Imperfect,3,sg,diferenciaba
758,diferenciar,Imperfect,3,pl,diferenciaban
758,diferenciar,Pres,3,sg,diferencia
758,diferenciar,Pres,3,pl,diferencian
758,diferenciar,Fut,3,sg,diferenciará
758,diferenciar,Fut,3,pl,diferenciarán
759,calcular,Past,3,sg,calculó
759,calcular,Past,3,pl,calcularon
759,calcular,Imperfect,3,sg,calculaba
759,calcular,Imperfect,3,pl,calculaban
759,calcular,Pres,3,sg,calcula
759,calcular,Pres,3,pl,calculan
759,calcular,Fut,3,sg,calculará
759,calcular,Fut,3,pl,calcularán
760,durar,Past,3,sg,duró
760,durar,Past,3,pl,duraron
760,durar,Imperfect,3,sg,duraba
760,durar,Imperfect,3,pl,duraban
760,durar,Pres,3,sg,dura
760,durar,Pres,3,pl,duran
760,durar,Fut,3,sg,durará
760,durar,Fut,3,pl,durarán
761,homenajear,Past,3,sg,homenajeó
761,homenajear,Past,3,pl,homenajearon
761,homenajear,Imperfect,3,sg,homenajeaba
761,homenajear,Imperfect,3,pl,homenajeaban
761,homenajear,Pres,3,sg,homenajea
761,homenajear,Pres,3,pl,homenajean
761,homenajear,Fut,3,sg,homenajeará
761,homenajear,Fut,3,pl,homenajearán
762,programar,Past,3,sg,programó
762,programar,Past,3,pl,programaron
762,programar,Imperfect,3,sg,programaba
762,programar,Imperfect,3,pl,programaban
762,programar,Pres,3,sg,programa
762,programar,Pres,3,pl,programan
762,programar,Fut,3,sg,programará
762,programar,Fut,3,pl,programarán
763,grabar,Past,3,sg,grabó
763,grabar,Past,3,pl,grabaron
763,grabar,Imperfect,3,sg,grababa
763,grabar,Imperfect,3,pl,grababan
763,grabar,Pres,3,sg,graba
763,grabar,Pres,3,pl,graban
763,grabar,Fut,3,sg,grabará
763,grabar,Fut,3,pl,grabarán
764,contrastar,Past,3,sg,contrastó
764,contrastar,Past,3,pl,contrastaron
764,contrastar,Imperfect,3,sg,contrastaba
764,contrastar,Imperfect,3,pl,contrastaban
764,contrastar,Pres,3,sg,contrasta
764,contrastar,Pres,3,pl,contrastan
764,contrastar,Fut,3,sg,contrastará
764,contrastar,Fut,3,pl,contrastarán
765,apoderar,Past,3,sg,apoderó
765,apoderar,Past,3,pl,apoderaron
765,apoderar,Imperfect,3,sg,apoderaba
765,apoderar,Imperfect,3,pl,apoderaban
765,apoderar,Pres,3,sg,apodera
765,apoderar,Pres,3,pl,apoderan
765,apoderar,Fut,3,sg,apoderará
765,apoderar,Fut,3,pl,apoderarán
766,desvelar,Past,3,sg,desveló
766,desvelar,Past,3,pl,desvelaron
766,desvelar,Imperfect,3,sg,desvelaba
766,desvelar,Imperfect,3,pl,desvelaban
766,desvelar,Pres,3,sg,desvela
766,desvelar,Pres,3,pl,desvelan
766,desvelar,Fut,3,sg,desvelará
766,desvelar,Fut,3,pl,desvelarán
767,componer,Past,3,sg,compuso
767,componer,Past,3,pl,compusieron
767,componer,Imperfect,3,sg,componía
767,componer,Imperfect,3,pl,componían
767,componer,Pres,3,sg,compone
767,componer,Pres,3,pl,componen
767,componer,Fut,3,sg,compondrá
767,componer,Fut,3,pl,compondrán
768,atrapar,Past,3,sg,atrapó
768,atrapar,Past,3,pl,atraparon
768,atrapar,Imperfect,3,sg,atrapaba
768,atrapar,Imperfect,3,pl,atrapaban
768,atrapar,Pres,3,sg,atrapa
768,atrapar,Pres,3,pl,atrapan
768,atrapar,Fut,3,sg,atrapará
768,atrapar,Fut,3,pl,atraparán
769,elaborar,Past,3,sg,elaboró
769,elaborar,Past,3,pl,elaboraron
769,elaborar,Imperfect,3,sg,elaboraba
769,elaborar,Imperfect,3,pl,elaboraban
769,elaborar,Pres,3,sg,elabora
769,elaborar,Pres,3,pl,elaboran
769,elaborar,Fut,3,sg,elaborará
769,elaborar,Fut,3,pl,elaborarán
770,imperar,Past,3,sg,imperó
770,imperar,Past,3,pl,imperaron
770,imperar,Imperfect,3,sg,imperaba
770,imperar,Imperfect,3,pl,imperaban
770,imperar,Pres,3,sg,impera
770,imperar,Pres,3,pl,imperan
770,imperar,Fut,3,sg,imperará
770,imperar,Fut,3,pl,imperarán
771,sortear,Past,3,sg,sorteó
771,sortear,Past,3,pl,sortearon
771,sortear,Imperfect,3,sg,sorteaba
771,sortear,Imperfect,3,pl,sorteaban
771,sortear,Pres,3,sg,sortea
771,sortear,Pres,3,pl,sortean
771,sortear,Fut,3,sg,sorteará
771,sortear,Fut,3,pl,sortearán
772,embestir,Past,3,sg,embistió
772,embestir,Past,3,pl,embistieron
772,embestir,Imperfect,3,sg,embestía
772,embestir,Imperfect,3,pl,embestían
772,embestir,Pres,3,sg,embiste
772,embestir,Pres,3,pl,embisten
772,embestir,Fut,3,sg,embestirá
772,embestir,Fut,3,pl,embestirán
773,quejar,Past,3,sg,quejó
773,quejar,Past,3,pl,quejaron
773,quejar,Imperfect,3,sg,quejaba
773,quejar,Imperfect,3,pl,quejaban
773,quejar,Pres,3,sg,queja
773,quejar,Pres,3,pl,quejan
773,quejar,Fut,3,sg,quejará
773,quejar,Fut,3,pl,quejarán
774,obstaculizar,Past,3,sg,obstaculizó
774,obstaculizar,Past,3,pl,obstaculizaron
774,obstaculizar,Imperfect,3,sg,obstaculizaba
774,obstaculizar,Imperfect,3,pl,obstaculizaban
774,obstaculizar,Pres,3,sg,obstaculiza
774,obstaculizar,Pres,3,pl,obstaculizan
774,obstaculizar,Fut,3,sg,obstaculizará
774,obstaculizar,Fut,3,pl,obstaculizarán
775,protestar,Past,3,sg,protestó
775,protestar,Past,3,pl,protestaron
775,protestar,Imperfect,3,sg,protestaba
775,protestar,Imperfect,3,pl,protestaban
775,protestar,Pres,3,sg,protesta
775,protestar,Pres,3,pl,protestan
775,protestar,Fut,3,sg,protestará
775,protestar,Fut,3,pl,protestarán
776,beneficiar,Past,3,sg,benefició
776,beneficiar,Past,3,pl,beneficiaron
776,beneficiar,Imperfect,3,sg,beneficiaba
776,beneficiar,Imperfect,3,pl,beneficiaban
776,beneficiar,Pres,3,sg,beneficia
776,beneficiar,Pres,3,pl,benefician
776,beneficiar,Fut,3,sg,beneficiará
776,beneficiar,Fut,3,pl,beneficiarán
777,validar,Past,3,sg,validó
777,validar,Past,3,pl,validaron
777,validar,Imperfect,3,sg,validaba
777,validar,Imperfect,3,pl,validaban
777,validar,Pres,3,sg,valida
777,validar,Pres,3,pl,validan
777,validar,Fut,3,sg,validará
777,validar,Fut,3,pl,validarán
778,cautivar,Past,3,sg,cautivó
778,cautivar,Past,3,pl,cautivaron
778,cautivar,Imperfect,3,sg,cautivaba
778,cautivar,Imperfect,3,pl,cautivaban
778,cautivar,Pres,3,sg,cautiva
778,cautivar,Pres,3,pl,cautivan
778,cautivar,Fut,3,sg,cautivará
778,cautivar,Fut,3,pl,cautivarán
779,sugerir,Past,3,sg,sugirió
779,sugerir,Past,3,pl,sugirieron
779,sugerir,Imperfect,3,sg,sugería
779,sugerir,Imperfect,3,pl,sugerían
779,sugerir,Pres,3,sg,sugiere
779,sugerir,Pres,3,pl,sugieren
779,sugerir,Fut,3,sg,sugerirá
779,sugerir,Fut,3,pl,sugerirán
780,cuajar,Past,3,sg,cuajó
780,cuajar,Past,3,pl,cuajaron
780,cuajar,Imperfect,3,sg,cuajaba
780,cuajar,Imperfect,3,pl,cuajaban
780,cuajar,Pres,3,sg,cuaja
780,cuajar,Pres,3,pl,cuajan
780,cuajar,Fut,3,sg,cuajará
780,cuajar,Fut,3,pl,cuajarán
781,prefabricar,Past,3,sg,prefabricó
781,prefabricar,Past,3,pl,prefabricaron
781,prefabricar,Imperfect,3,sg,prefabricaba
781,prefabricar,Imperfect,3,pl,prefabricaban
781,prefabricar,Pres,3,sg,prefabrica
781,prefabricar,Pres,3,pl,prefabrican
781,prefabricar,Fut,3,sg,prefabricará
781,prefabricar,Fut,3,pl,prefabricarán
782,frecuentar,Past,3,sg,frecuentó
782,frecuentar,Past,3,pl,frecuentaron
782,frecuentar,Imperfect,3,sg,frecuentaba
782,frecuentar,Imperfect,3,pl,frecuentaban
782,frecuentar,Pres,3,sg,frecuenta
782,frecuentar,Pres,3,pl,frecuentan
782,frecuentar,Fut,3,sg,frecuentará
782,frecuentar,Fut,3,pl,frecuentarán
783,guardar,Past,3,sg,guardó
783,guardar,Past,3,pl,guardaron
783,guardar,Imperfect,3,sg,guardaba
783,guardar,Imperfect,3,pl,guardaban
783,guardar,Pres,3,sg,guarda
783,guardar,Pres,3,pl,guardan
783,guardar,Fut,3,sg,guardará
783,guardar,Fut,3,pl,guardarán
784,apurar,Past,3,sg,apuró
784,apurar,Past,3,pl,apuraron
784,apurar,Imperfect,3,sg,apuraba
784,apurar,Imperfect,3,pl,apuraban
784,apurar,Pres,3,sg,apura
784,apurar,Pres,3,pl,apuran
784,apurar,Fut,3,sg,apurará
784,apurar,Fut,3,pl,apurarán
785,cargar,Past,3,sg,cargó
785,cargar,Past,3,pl,cargaron
785,cargar,Imperfect,3,sg,cargaba
785,cargar,Imperfect,3,pl,cargaban
785,cargar,Pres,3,sg,carga
785,cargar,Pres,3,pl,cargan
785,cargar,Fut,3,sg,cargará
785,cargar,Fut,3,pl,cargarán
786,inspeccionar,Past,3,sg,inspeccionó
786,inspeccionar,Past,3,pl,inspeccionaron
786,inspeccionar,Imperfect,3,sg,inspeccionaba
786,inspeccionar,Imperfect,3,pl,inspeccionaban
786,inspeccionar,Pres,3,sg,inspecciona
786,inspeccionar,Pres,3,pl,inspeccionan
786,inspeccionar,Fut,3,sg,inspeccionará
786,inspeccionar,Fut,3,pl,inspeccionarán
787,reponer,Past,3,sg,repuso
787,reponer,Past,3,pl,repusieron
787,reponer,Imperfect,3,sg,reponía
787,reponer,Imperfect,3,pl,reponían
787,reponer,Pres,3,sg,repone
787,reponer,Pres,3,pl,reponen
787,reponer,Fut,3,sg,repondrá
787,reponer,Fut,3,pl,repondrán
788,telefonear,Past,3,sg,telefoneó
788,telefonear,Past,3,pl,telefonearon
788,telefonear,Imperfect,3,sg,telefoneaba
788,telefonear,Imperfect,3,pl,telefoneaban
788,telefonear,Pres,3,sg,telefonea
788,telefonear,Pres,3,pl,telefonean
788,telefonear,Fut,3,sg,telefoneará
788,telefonear,Fut,3,pl,telefonearán
789,envolver,Past,3,sg,envolvió
789,envolver,Past,3,pl,envolvieron
789,envolver,Imperfect,3,sg,envolvía
789,envolver,Imperfect,3,pl,envolvían
789,envolver,Pres,3,sg,envuelve
789,envolver,Pres,3,pl,envuelven
789,envolver,Fut,3,sg,envolverá
789,envolver,Fut,3,pl,envolverán
790,enviar,Past,3,sg,envió
790,enviar,Past,3,pl,enviaron
790,enviar,Imperfect,3,sg,enviaba
790,enviar,Imperfect,3,pl,enviaban
790,enviar,Pres,3,sg,envía
790,enviar,Pres,3,pl,envían
790,enviar,Fut,3,sg,enviará
790,enviar,Fut,3,pl,enviarán
791,hartar,Past,3,sg,hartó
791,hartar,Past,3,pl,hartaron
791,hartar,Imperfect,3,sg,hartaba
791,hartar,Imperfect,3,pl,hartaban
791,hartar,Pres,3,sg,harta
791,hartar,Pres,3,pl,hartan
791,hartar,Fut,3,sg,hartará
791,hartar,Fut,3,pl,hartarán
792,secuestrar,Past,3,sg,secuestró
792,secuestrar,Past,3,pl,secuestraron
792,secuestrar,Imperfect,3,sg,secuestraba
792,secuestrar,Imperfect,3,pl,secuestraban
792,secuestrar,Pres,3,sg,secuestra
792,secuestrar,Pres,3,pl,secuestran
792,secuestrar,Fut,3,sg,secuestrará
792,secuestrar,Fut,3,pl,secuestrarán
793,restaurar,Past,3,sg,restauró
793,restaurar,Past,3,pl,restauraron
793,restaurar,Imperfect,3,sg,restauraba
793,restaurar,Imperfect,3,pl,restauraban
793,restaurar,Pres,3,sg,restaura
793,restaurar,Pres,3,pl,restauran
793,restaurar,Fut,3,sg,restaurará
793,restaurar,Fut,3,pl,restaurarán
794,precipitar,Past,3,sg,precipitó
794,precipitar,Past,3,pl,precipitaron
794,precipitar,Imperfect,3,sg,precipitaba
794,precipitar,Imperfect,3,pl,precipitaban
794,precipitar,Pres,3,sg,precipita
794,precipitar,Pres,3,pl,precipitan
794,precipitar,Fut,3,sg,precipitará
794,precipitar,Fut,3,pl,precipitarán
795,fomentar,Past,3,sg,fomentó
795,fomentar,Past,3,pl,fomentaron
795,fomentar,Imperfect,3,sg,fomentaba
795,fomentar,Imperfect,3,pl,fomentaban
795,fomentar,Pres,3,sg,fomenta
795,fomentar,Pres,3,pl,fomentan
795,fomentar,Fut,3,sg,fomentará
795,fomentar,Fut,3,pl,fomentarán
796,jubilar,Past,3,sg,jubiló
796,jubilar,Past,3,pl,jubilaron
796,jubilar,Imperfect,3,sg,jubilaba
796,jubilar,Imperfect,3,pl,jubilaban
796,jubilar,Pres,3,sg,jubila
796,jubilar,Pres,3,pl,jubilan
796,jubilar,Fut,3,sg,jubilará
796,jubilar,Fut,3,pl,jubilarán
797,recortar,Past,3,sg,recortó
797,recortar,Past,3,pl,recortaron
797,recortar,Imperfect,3,sg,recortaba
797,recortar,Imperfect,3,pl,recortaban
797,recortar,Pres,3,sg,recorta
797,recortar,Pres,3,pl,recortan
797,recortar,Fut,3,sg,recortará
797,recortar,Fut,3,pl,recortarán
798,ahorrar,Past,3,sg,ahorró
798,ahorrar,Past,3,pl,ahorraron
798,ahorrar,Imperfect,3,sg,ahorraba
798,ahorrar,Imperfect,3,pl,ahorraban
798,ahorrar,Pres,3,sg,ahorra
798,ahorrar,Pres,3,pl,ahorran
798,ahorrar,Fut,3,sg,ahorrará
798,ahorrar,Fut,3,pl,ahorrarán
799,carecer,Past,3,sg,careció
799,carecer,Past,3,pl,carecieron
799,carecer,Imperfect,3,sg,carecía
799,carecer,Imperfect,3,pl,carecían
799,carecer,Pres,3,sg,carece
799,carecer,Pres,3,pl,carecen
799,carecer,Fut,3,sg,carecerá
799,carecer,Fut,3,pl,carecerán
800,predicar,Past,3,sg,predicó
800,predicar,Past,3,pl,predicaron
800,predicar,Imperfect,3,sg,predicaba
800,predicar,Imperfect,3,pl,predicaban
800,predicar,Pres,3,sg,predica
800,predicar,Pres,3,pl,predican
800,predicar,Fut,3,sg,predicará
800,predicar,Fut,3,pl,predicarán
801,bombardear,Past,3,sg,bombardeó
801,bombardear,Past,3,pl,bombardearon
801,bombardear,Imperfect,3,sg,bombardeaba
801,bombardear,Imperfect,3,pl,bombardeaban
801,bombardear,Pres,3,sg,bombardea
801,bombardear,Pres,3,pl,bombardean
801,bombardear,Fut,3,sg,bombardeará
801,bombardear,Fut,3,pl,bombardearán
802,martirizar,Past,3,sg,martirizó
802,martirizar,Past,3,pl,martirizaron
802,martirizar,Imperfect,3,sg,martirizaba
802,martirizar,Imperfect,3,pl,martirizaban
802,martirizar,Pres,3,sg,martiriza
802,martirizar,Pres,3,pl,martirizan
802,martirizar,Fut,3,sg,martirizará
802,martirizar,Fut,3,pl,martirizarán
803,forzar,Past,3,sg,forzó
803,forzar,Past,3,pl,forzaron
803,forzar,Imperfect,3,sg,forzaba
803,forzar,Imperfect,3,pl,forzaban
803,forzar,Pres,3,sg,fuerza
803,forzar,Pres,3,pl,fuerzan
803,forzar,Fut,3,sg,forzará
803,forzar,Fut,3,pl,forzarán
804,zanjar,Past,3,sg,zanjó
804,zanjar,Past,3,pl,zanjaron
804,zanjar,Imperfect,3,sg,zanjaba
804,zanjar,Imperfect,3,pl,zanjaban
804,zanjar,Pres,3,sg,zanja
804,zanjar,Pres,3,pl,zanjan
804,zanjar,Fut,3,sg,zanjará
804,zanjar,Fut,3,pl,zanjarán
805,relevar,Past,3,sg,relevó
805,relevar,Past,3,pl,relevaron
805,relevar,Imperfect,3,sg,relevaba
805,relevar,Imperfect,3,pl,relevaban
805,relevar,Pres,3,sg,releva
805,relevar,Pres,3,pl,relevan
805,relevar,Fut,3,sg,relevará
805,relevar,Fut,3,pl,relevarán
806,ordenar,Past,3,sg,ordenó
806,ordenar,Past,3,pl,ordenaron
806,ordenar,Imperfect,3,sg,ordenaba
806,ordenar,Imperfect,3,pl,ordenaban
806,ordenar,Pres,3,sg,ordena
806,ordenar,Pres,3,pl,ordenan
806,ordenar,Fut,3,sg,ordenará
806,ordenar,Fut,3,pl,ordenarán
807,modificar,Past,3,sg,modificó
807,modificar,Past,3,pl,modificaron
807,modificar,Imperfect,3,sg,modificaba
807,modificar,Imperfect,3,pl,modificaban
807,modificar,Pres,3,sg,modifica
807,modificar,Pres,3,pl,modifican
807,modificar,Fut,3,sg,modificará
807,modificar,Fut,3,pl,modificarán
808,desatar,Past,3,sg,desató
808,desatar,Past,3,pl,desataron
808,desatar,Imperfect,3,sg,desataba
808,desatar,Imperfect,3,pl,desataban
808,desatar,Pres,3,sg,desata
808,desatar,Pres,3,pl,desatan
808,desatar,Fut,3,sg,desatará
808,desatar,Fut,3,pl,desatarán
809,ironizar,Past,3,sg,ironizó
809,ironizar,Past,3,pl,ironizaron
809,ironizar,Imperfect,3,sg,ironizaba
809,ironizar,Imperfect,3,pl,ironizaban
809,ironizar,Pres,3,sg,ironiza
809,ironizar,Pres,3,pl,ironizan
809,ironizar,Fut,3,sg,ironizará
809,ironizar,Fut,3,pl,ironizarán
810,caminar,Past,3,sg,caminó
810,caminar,Past,3,pl,caminaron
810,caminar,Imperfect,3,sg,caminaba
810,caminar,Imperfect,3,pl,caminaban
810,caminar,Pres,3,sg,camina
810,caminar,Pres,3,pl,caminan
810,caminar,Fut,3,sg,caminará
810,caminar,Fut,3,pl,caminarán
811,encantar,Past,3,sg,encantó
811,encantar,Past,3,pl,encantaron
811,encantar,Imperfect,3,sg,encantaba
811,encantar,Imperfect,3,pl,encantaban
811,encantar,Pres,3,sg,encanta
811,encantar,Pres,3,pl,encantan
811,encantar,Fut,3,sg,encantará
811,encantar,Fut,3,pl,encantarán
812,andar,Past,3,sg,anduvo
812,andar,Past,3,pl,anduvieron
812,andar,Imperfect,3,sg,andaba
812,andar,Imperfect,3,pl,andaban
812,andar,Pres,3,sg,anda
812,andar,Pres,3,pl,andan
812,andar,Fut,3,sg,andará
812,andar,Fut,3,pl,andarán
813,nadar,Past,3,sg,nadó
813,nadar,Past,3,pl,nadaron
813,nadar,Imperfect,3,sg,nadaba
813,nadar,Imperfect,3,pl,nadaban
813,nadar,Pres,3,sg,nada
813,nadar,Pres,3,pl,nadan
813,nadar,Fut,3,sg,nadará
813,nadar,Fut,3,pl,nadarán
814,fiar,Past,3,sg,fió
814,fiar,Past,3,pl,fiaron
814,fiar,Imperfect,3,sg,fiaba
814,fiar,Imperfect,3,pl,fiaban
814,fiar,Pres,3,sg,fía
